title,link,text,date
学校2024年教育部哲学社会科学研究后期资助项目立项数并列全国第一,../info/1003/109761.htm,学校2024年教育部哲学社会科学研究后期资助项目立项数并列全国第一,2024.10.30
中共四川省委教育工委党校在学校揭牌成立,../info/1003/109671.htm,中共四川省委教育工委党校在学校揭牌成立,2024.10.29
第七届全国应用统计专业学位研究生（MAS）案例大赛总决赛暨总结会在我校成功举办,../info/1003/109861.htm,第七届全国应用统计专业学位研究生（MAS）案例大赛总决赛暨总结会在我...,2024.10.29
四川省经济学与财政学类一流课程经验交流会在我校成功举行,../info/1003/109771.htm,四川省经济学与财政学类一流课程经验交流会在我校成功举行,2024.10.29
学校2024年秋季运动会圆满结束,../info/1003/109661.htm,学校2024年秋季运动会圆满结束,2024.10.29
学校5个党支部入选全国、全省高校“双带头人”教师党支部书记“强国行”专项行动团队,../info/1003/109651.htm,学校5个党支部入选全国、全省高校“双带头人”教师党支部书记“强国行...,2024.10.28
教育部高端会计人才培养项目（第四批）在川研学活动顺利开展,../info/1003/109641.htm,教育部高端会计人才培养项目（第四批）在川研学活动顺利开展,2024.10.25
省政府办公厅来校调研毕业生就业工作情况,../info/1003/109631.htm,省政府办公厅来校调研毕业生就业工作情况,2024.10.25
校领导为第十期学生骨干培训班学员讲授廉洁教育专题思政课,../info/1003/109581.htm,校领导为第十期学生骨干培训班学员讲授廉洁教育专题思政课,2024.10.24
学校举行“学习强国”学习小站揭牌仪式,../info/1003/109571.htm,学校举行“学习强国”学习小站揭牌仪式,2024.10.22
学校第十四次党代会代表选举工作圆满完成,../info/1003/109561.htm,学校第十四次党代会代表选举工作圆满完成,2024.10.22
国家留学基金管理委员会党委书记、秘书长生建学一行来校调研座谈,../info/1003/110681.htm,国家留学基金管理委员会党委书记、秘书长生建学一行来校调研座谈,2024.12.12
学校在全省学校学生会组织“我为同学做实事”项目交流展示活动中斩获佳绩,../info/1003/110751.htm,学校在全省学校学生会组织“我为同学做实事”项目交流展示活动中斩获佳绩,2024.12.10
学校代表队获得2024年德勤税务精英挑战赛冠军,../info/1003/110671.htm,学校代表队获得2024年德勤税务精英挑战赛冠军,2024.12.10
我校代表队在2024全国本科院校税收风控大赛全国总决赛中喜获佳绩,../info/1003/110691.htm,我校代表队在2024全国本科院校税收风控大赛全国总决赛中喜获佳绩,2024.12.09
“3+N”陪伴成长计划捐资援建“沐光浴室”顺利落成,../info/1003/110631.htm,“3+N”陪伴成长计划捐资援建“沐光浴室”顺利落成,2024.12.09
赵建军在四川省2025届普通高校毕业生就业创业工作会议作交流发言,../info/1003/110651.htm,赵建军在四川省2025届普通高校毕业生就业创业工作会议作交流发言,2024.12.09
学校辅导员素质能力提升专题讲座及主题沙龙顺利举行,../info/1003/110641.htm,学校辅导员素质能力提升专题讲座及主题沙龙顺利举行,2024.12.09
学校与天健会计师事务所签订战略合作协议,../info/1003/110601.htm,学校与天健会计师事务所签订战略合作协议,2024.12.09
四川省工商联主席、省总商会会长唐燕一行来校调研座谈,../info/1003/110591.htm,四川省工商联主席、省总商会会长唐燕一行来校调研座谈,2024.12.07
农工党中央宣传部部长杨晓波一行来校调研,../info/1003/110521.htm,农工党中央宣传部部长杨晓波一行来校调研,2024.12.06
学校组织开展国家宪法日“宪法晨读”活动,../info/1003/110381.htm,学校组织开展国家宪法日“宪法晨读”活动,2024.12.04
学校召开党委全委会审议“两委”工作报告,../info/1003/110351.htm,学校召开党委全委会审议“两委”工作报告,2024.12.04
学校召开本科教育教学审核预评估启动会,../info/1003/110331.htm,学校召开本科教育教学审核预评估启动会,2024.12.04
学校再获中国青年志愿服务项目大赛金奖,../info/1003/110391.htm,学校再获中国青年志愿服务项目大赛金奖,2024.12.04
我校校友邓松获评“全国高校毕业生基层就业卓越奖”,../info/1003/110301.htm,我校校友邓松获评“全国高校毕业生基层就业卓越奖”,2024.12.03
学校首次牵头获批国家自然科学基金重大项目,../info/1003/110291.htm,学校首次牵头获批国家自然科学基金重大项目,2024.12.02
第一届智能金融论坛暨中国国际金融30人论坛（第十九届）在京召开,../info/1003/110771.htm,第一届智能金融论坛暨中国国际金融30人论坛（第十九届）在京召开,2024.12.02
能源转型青年之声全球总决赛在学校举办,../info/1003/110371.htm,能源转型青年之声全球总决赛在学校举办,2024.12.02
四川省高校二级学院关工委设立学生委员研讨会在学校举办,../info/1003/110341.htm,四川省高校二级学院关工委设立学生委员研讨会在学校举办,2024.12.02
消费经济学会2024年会暨第二十七次全国消费经济理论与实践研讨会成功举行,../info/1003/110761.htm,消费经济学会2024年会暨第二十七次全国消费经济理论与实践研讨会成功...,2024.12.01
百年校庆前沿学术论坛 | 第七届中国金融安全论坛成功举办,../info/1003/110741.htm,百年校庆前沿学术论坛 | 第七届中国金融安全论坛成功举办,2024.12.01
广东财经大学党委副书记刘祖华一行到访我校,../info/1003/110231.htm,广东财经大学党委副书记刘祖华一行到访我校,2024.11.28
第二届全国高校思政课信息化创新发展论坛暨全国高校“数字马院”联盟2024年年会在蓉举行,../info/1003/110361.htm,第二届全国高校思政课信息化创新发展论坛暨全国高校“数字马院”联盟2...,2024.11.27
学校召开党委理论学习中心组学习（扩大）会议,../info/1003/110251.htm,学校召开党委理论学习中心组学习（扩大）会议,2024.11.27
四川省第三届马克思主义学院院长论坛在我校举办,../info/1003/110241.htm,四川省第三届马克思主义学院院长论坛在我校举办,2024.11.27
第十届财政学论坛在我校举办,../info/1003/110211.htm,第十届财政学论坛在我校举办,2024.11.26
中国会计学会财务管理专业委员会2024年学术年会在我校召开,../info/1003/110791.htm,中国会计学会财务管理专业委员会2024年学术年会在我校召开,2024.11.25
中国会计学会第九届理事会会长扩大会议在我校顺利召开,../info/1003/110221.htm,中国会计学会第九届理事会会长扩大会议在我校顺利召开,2024.11.23
纽约城市大学巴鲁学院杰克林商学院院长一行访问我校,../info/1003/110191.htm,纽约城市大学巴鲁学院杰克林商学院院长一行访问我校,2024.11.22
校领导参加习近平经济思想研究院研究团队工作交流会,../info/1003/110181.htm,校领导参加习近平经济思想研究院研究团队工作交流会,2024.11.22
西南财经大学校友总会亲子教育分会成立,../info/1003/110201.htm,西南财经大学校友总会亲子教育分会成立,2024.11.21
《孟加拉湾国家经贸发展指数白皮书》发布会在学校顺利举行,../info/1003/110171.htm,《孟加拉湾国家经贸发展指数白皮书》发布会在学校顺利举行,2024.11.21
学校组织青年（海归）教师赴遵义开展红色主题教育,../info/1003/110081.htm,学校组织青年（海归）教师赴遵义开展红色主题教育,2024.11.20
学校党委反馈“双一流”建设及本科教育教学质量专项巡察情况,../info/1003/110071.htm,学校党委反馈“双一流”建设及本科教育教学质量专项巡察情况,2024.11.20
学校召开学生工作与安全稳定工作会议,../info/1003/110061.htm,学校召开学生工作与安全稳定工作会议,2024.11.16
学校召开招生、培养、就业、校友工作“四环联动”工作推进会议,../info/1003/111131.htm,学校召开招生、培养、就业、校友工作“四环联动”工作推进会议,2025.01.03
学校举行2025年元旦升国旗仪式,../info/1003/111111.htm,学校举行2025年元旦升国旗仪式,2025.01.01
豪情满怀共赴百年之约——西南财经大学2025年新年贺词,../info/1003/111101.htm,豪情满怀共赴百年之约——西南财经大学2025年新年贺词,2025.01.01
学校2025年新年音乐会精彩举行,../info/1003/111061.htm,学校2025年新年音乐会精彩举行,2024.12.31
学校2024年研究生学术节圆满闭幕,../info/1003/111091.htm,学校2024年研究生学术节圆满闭幕,2024.12.31
韩文龙教授获教育部哲学社会科学研究重大课题攻关项目立项,../info/1003/111081.htm,韩文龙教授获教育部哲学社会科学研究重大课题攻关项目立项,2024.12.31
学校智能金融教育部工程研究中心2024年度学术委员会、技术委员会会议成功召开,../info/1003/111071.htm,学校智能金融教育部工程研究中心2024年度学术委员会、技术委员会会议...,2024.12.31
劳动经济学会就业促进专业委员会2024年会暨第八届中国就业促进理论和政策论坛在北京举行,../info/1003/111121.htm,劳动经济学会就业促进专业委员会2024年会暨第八届中国就业促进理论和...,2024.12.31
深圳校友会圆满举办2025年迎新暨年会活动,../info/1003/111171.htm,深圳校友会圆满举办2025年迎新暨年会活动,2024.12.30
我校再获批国家留学基金委创新型人才国际合作培养项目,../info/1003/111051.htm,我校再获批国家留学基金委创新型人才国际合作培养项目,2024.12.30
中国共产党西南财经大学第十四届委员会举行第一次全体会议,../info/1003/111041.htm,中国共产党西南财经大学第十四届委员会举行第一次全体会议,2024.12.27
中国共产党西南财经大学第十四届纪律检查委员会举行第一次全体会议,../info/1003/111031.htm,中国共产党西南财经大学第十四届纪律检查委员会举行第一次全体会议,2024.12.27
中国共产党西南财经大学第十四次代表大会胜利闭幕,../info/1003/111021.htm,中国共产党西南财经大学第十四次代表大会胜利闭幕,2024.12.27
各代表团热烈讨论、认真审议第十四次党代会报告,../info/1003/110991.htm,各代表团热烈讨论、认真审议第十四次党代会报告,2024.12.27
中国共产党西南财经大学第十四次代表大会隆重开幕,../info/1003/110951.htm,中国共产党西南财经大学第十四次代表大会隆重开幕,2024.12.26
常晋源教授荣获霍英东教育基金会第19届高等院校青年科学奖一等奖,../info/1003/110961.htm,常晋源教授荣获霍英东教育基金会第19届高等院校青年科学奖一等奖,2024.12.26
中国共产党西南财经大学第十四次代表大会举行预备会议,../info/1003/110931.htm,中国共产党西南财经大学第十四次代表大会举行预备会议,2024.12.25
纪念袁文平教授诞辰90周年学术研讨会顺利举行,../info/1003/110971.htm,纪念袁文平教授诞辰90周年学术研讨会顺利举行,2024.12.25
民建西南财经大学支部召开换届大会选举产生新一届委员会,../info/1003/110941.htm,民建西南财经大学支部召开换届大会选举产生新一届委员会,2024.12.25
2025年全国硕士研究生招生考试圆满结束,../info/1003/110981.htm,2025年全国硕士研究生招生考试圆满结束,2024.12.25
